date,time,ID,V_bat,V_usb,V_pv,I_led,I_usb,I_dl,I_pv,O1,O2
2023-06-02,23:26:59,21,12903,5185,0,390,-2,33,0,0,0
2023-06-02,23:36:59,21,12848,4880,0,393,314,34,0,0,0
2023-06-02,23:46:59,21,12738,4819,55,395,624,33,0,0,0
2023-06-02,23:56:59,21,12738,4819,55,395,571,33,0,55,0
2023-06-03,00:06:59,21,12793,4880,55,394,347,33,0,55,0
2023-06-03,00:16:59,21,12848,4880,55,393,200,34,0,0,0
2023-06-03,00:26:59,21,12848,5063,55,392,79,33,0,0,0
2023-06-03,00:36:59,21,12793,4880,55,394,208,33,0,0,0
2023-06-03,00:46:59,21,12793,4880,55,394,216,34,0,0,0
2023-06-03,00:56:59,21,12848,4880,55,393,146,34,0,55,0
2023-06-03,01:06:59,21,12793,4880,55,394,248,34,0,55,0
2023-06-03,01:16:59,21,12793,4880,55,395,236,33,0,55,1
2023-06-03,01:26:59,21,12793,4880,55,395,234,35,0,55,0
2023-06-03,01:36:59,21,12793,4880,55,395,214,33,0,55,0
2023-06-03,01:46:59,21,12683,4819,55,398,484,33,0,55,1
2023-06-03,01:56:59,21,12639,4819,110,399,581,34,0,55,0
2023-06-03,02:06:59,21,12639,4819,110,399,573,34,0,55,0
2023-06-03,02:16:59,21,12683,4880,110,398,424,34,0,55,0
2023-06-03,02:26:59,21,12683,4880,110,398,334,33,0,55,0
2023-06-03,02:36:59,21,12683,4880,110,398,335,34,0,55,0
2023-06-03,02:46:59,21,12639,4880,110,399,335,34,0,55,0
2023-06-03,02:56:59,21,12639,4880,110,399,335,34,0,55,0
2023-06-03,03:06:59,21,12639,4880,110,399,336,33,0,55,0
2023-06-03,03:16:59,21,12639,4880,110,399,336,34,0,55,0
2023-06-03,03:26:59,21,12639,4880,110,400,336,34,0,55,0
2023-06-03,03:36:59,21,12584,4819,110,400,336,34,0,55,0
2023-06-03,03:46:59,21,12584,4880,110,400,336,34,0,55,0
2023-06-03,03:56:59,21,12584,4819,110,400,337,34,0,55,0
2023-06-03,04:06:59,21,12584,4880,110,401,337,35,0,55,0
2023-06-03,04:16:59,21,12584,4819,110,401,338,34,0,55,0
2023-06-03,04:26:59,21,12584,4880,110,390,338,35,0,55,0
2023-06-03,04:36:59,21,12683,4880,0,229,336,33,0,0,0
2023-06-03,04:46:59,21,12683,4880,0,230,337,34,0,0,0
2023-06-03,04:56:59,21,12683,4880,0,230,337,34,0,0,0
2023-06-03,05:06:59,21,12683,4880,0,230,337,34,0,0,0
2023-06-03,05:16:59,21,12639,4880,0,230,338,34,0,0,0
2023-06-03,05:26:59,21,12639,4880,0,230,337,33,0,0,0
2023-06-03,05:36:59,21,12738,4880,0,114,338,34,0,0,0
2023-06-03,05:46:59,21,12848,4880,0,-2,339,33,0,0,0
2023-06-03,05:56:59,21,12848,4880,0,-2,338,34,0,0,0
2023-06-03,06:06:59,21,12848,4880,0,-2,336,34,0,0,0
2023-06-03,06:16:59,21,12848,4880,0,-2,324,35,0,0,1
2023-06-03,06:26:59,21,12848,4880,0,-2,283,34,0,0,0
2023-06-03,06:36:59,21,12848,4880,0,-2,246,33,0,0,0
2023-06-03,06:46:59,21,12848,4880,0,-2,215,34,0,0,0
2023-06-03,06:56:59,21,12848,4880,0,-2,189,34,0,0,0
2023-06-03,07:06:59,21,12903,4880,0,-2,168,34,0,0,0
2023-06-03,07:16:59,21,12903,4880,0,-2,149,33,0,0,0
2023-06-03,07:26:59,21,12903,4880,0,-2,134,33,0,0,0
2023-06-03,07:36:59,21,12903,4880,0,-2,102,34,0,0,0
2023-06-03,07:46:59,21,12903,4880,0,-2,68,34,0,0,0
2023-06-03,07:56:59,21,12903,4880,0,-2,60,34,0,0,0
2023-06-03,08:06:59,21,12903,4880,0,-2,51,33,0,0,0
2023-06-03,08:16:59,21,12958,4880,0,-2,42,34,0,0,0
2023-06-03,08:26:59,21,12958,4880,0,-2,42,34,0,0,0
2023-06-03,08:36:59,21,12958,4880,0,-2,36,33,0,0,0
2023-06-03,08:46:59,21,12958,4880,0,-2,34,34,0,0,0
2023-06-03,08:56:59,21,12958,4880,0,-2,28,33,0,0,0
2023-06-03,09:06:59,21,12958,4880,0,-3,30,33,0,0,0
2023-06-03,09:16:59,21,12958,4880,0,-2,29,34,0,0,0
2023-06-03,09:26:59,21,12958,4880,0,-2,29,34,0,0,0
2023-06-03,09:36:59,21,12958,4880,0,-2,22,34,0,0,0
2023-06-03,09:46:59,21,12903,4880,0,-2,27,34,0,0,0
2023-06-03,09:56:59,21,12958,4880,0,-3,25,33,0,0,0
2023-06-03,10:06:59,21,12958,4880,0,-2,25,34,0,0,0
2023-06-03,10:16:59,21,12958,4880,0,-2,19,33,0,0,0
2023-06-03,10:26:59,21,12903,4880,0,-2,25,33,0,0,0
2023-06-03,10:36:59,21,12903,4880,165,-2,22,34,0,165,0
2023-06-03,10:46:59,21,12903,4880,1881,-2,24,33,1,1507,2
2023-06-03,10:56:59,21,12903,4880,9735,-2,19,35,3,9251,3
2023-06-03,11:06:59,21,12903,4880,12848,-2,19,36,4,14410,6
2023-06-03,11:16:59,21,12958,4880,13332,-2,20,36,9,16720,11
2023-06-03,11:26:59,21,12958,4880,13442,-2,20,35,14,17743,16
2023-06-03,11:36:59,21,12958,4880,13607,-2,19,36,19,18337,22
2023-06-03,11:46:59,21,12958,4880,14190,-2,20,36,54,19943,61
2023-06-03,11:56:59,21,13013,4880,14619,-2,20,36,89,20372,96
2023-06-03,12:06:59,21,13068,5063,14839,-2,4,34,120,20647,133
2023-06-03,12:16:59,21,13123,5185,15158,-3,-1,35,153,20801,172
2023-06-03,12:26:59,21,13167,5185,15378,-2,-2,36,197,20911,215
2023-06-03,12:36:59,21,13222,5185,15488,-3,-2,36,241,20966,271
2023-06-03,12:46:59,21,13277,5185,15543,-3,-2,36,314,21021,346
2023-06-03,12:56:59,21,13277,5185,17204,-2,-2,36,258,21076,403
2023-06-03,13:06:59,21,13387,5124,15543,-2,-1,35,420,21076,455
2023-06-03,13:16:59,21,13442,4880,15543,-3,5,34,471,21076,506
2023-06-03,13:26:59,21,13442,4880,15752,-2,4,35,513,21076,556
2023-06-03,13:36:59,21,13497,4880,15752,-2,4,34,556,21076,604
2023-06-03,13:46:59,21,13497,5002,15642,-2,5,34,604,21021,651
2023-06-03,13:56:59,21,13552,5185,15752,-2,0,34,640,21021,698
2023-06-03,14:06:59,21,13552,5002,15642,-3,96,34,687,20911,743
2023-06-03,14:16:59,21,13552,4880,15587,-3,149,33,726,20911,788
2023-06-03,14:26:59,21,13552,4880,15543,-3,150,33,772,20911,829
2023-06-03,14:36:59,21,13607,4880,15323,-3,148,34,826,20801,870
2023-06-03,14:46:59,21,13607,4880,15433,-3,147,33,851,20801,906
2023-06-03,14:56:59,21,13651,4880,15488,-2,143,33,873,20801,943
2023-06-03,15:06:59,21,13651,4880,15488,-2,140,34,891,20757,977
2023-06-03,15:16:59,21,13706,4880,15543,-3,135,34,941,20801,1008
2023-06-03,15:26:59,21,13706,4880,15488,-2,125,34,965,20647,1039
2023-06-03,15:36:59,21,13761,4880,15543,-2,111,33,986,20647,1066
2023-06-03,15:46:59,21,13761,4880,15587,-3,112,35,1001,20537,1092
2023-06-03,15:56:59,21,13816,4880,15488,-2,112,35,1029,20537,1114
2023-06-03,16:06:59,21,13816,4941,15587,-3,114,34,1050,20537,1135
2023-06-03,16:16:59,21,13871,4941,15587,-2,193,34,1066,20537,1153
2023-06-03,16:26:59,21,13871,4880,15642,-2,223,34,1088,20427,1168
2023-06-03,16:36:59,21,13816,4880,15378,-3,227,34,1082,20372,1185
2023-06-03,16:46:59,21,13871,4880,15807,-2,229,34,1070,20328,1194
2023-06-03,16:56:59,21,13926,4880,15488,-2,229,34,1124,20482,1199
2023-06-03,17:06:59,21,13926,4880,15488,-2,229,33,1128,20427,1207
2023-06-03,17:16:59,21,13926,4880,15917,-3,229,34,1062,20372,1209
2023-06-03,17:26:59,21,13981,4880,15323,-3,143,34,1146,20372,1211
2023-06-03,17:36:59,21,13981,4941,15697,-2,5,35,1071,20328,1210
2023-06-03,17:46:59,21,14036,4941,16291,-2,4,33,1064,20482,1204
2023-06-03,17:56:59,21,14036,4941,18062,-2,4,34,826,20427,1202
2023-06-03,18:06:59,21,14036,4941,18821,-2,4,34,647,20427,1193
2023-06-03,18:16:59,21,14036,4941,19195,-2,60,34,530,20427,1187
2023-06-03,18:26:59,21,14190,4880,19514,-3,55,35,419,20482,1177
2023-06-03,18:36:59,21,14245,4880,19943,-2,3,34,235,20427,1164
2023-06-03,18:46:59,21,14190,4880,20108,-3,4,34,142,20427,1146
2023-06-03,18:56:59,21,14135,4880,20273,-2,3,35,108,20482,1128
2023-06-03,19:06:59,21,14190,4880,20328,-2,3,34,93,20537,1107
2023-06-03,19:16:59,21,14245,4880,20328,-2,4,35,86,20537,1084
2023-06-03,19:26:59,21,14245,4880,20427,-2,4,34,75,20592,1058
2023-06-03,19:36:59,21,14245,4880,20372,-3,101,35,101,20592,1029
2023-06-03,19:46:59,21,14245,4880,20328,-2,140,35,118,20647,998
2023-06-03,19:56:59,21,14245,4880,20328,-2,144,35,116,20592,964
2023-06-03,20:06:59,21,14245,4880,20372,-3,123,36,104,20647,926
2023-06-03,20:16:59,21,14245,4880,20427,-3,110,35,102,20647,886
2023-06-03,20:26:59,21,14245,4880,20482,-2,99,34,98,20757,841
2023-06-03,20:36:59,21,14245,4880,20427,-3,78,35,91,20702,793
2023-06-03,20:46:59,21,14245,4880,20427,-2,87,36,93,20702,743
2023-06-03,20:56:59,21,14245,4880,20482,-2,154,35,114,20801,689
2023-06-03,21:06:59,21,14036,4880,17853,-2,334,34,125,20702,328
2023-06-03,21:16:59,21,13277,4880,14190,-2,334,33,40,19459,41
2023-06-03,21:26:59,21,13068,4880,13871,-2,334,33,33,18282,36
2023-06-03,21:36:59,21,13068,4880,13761,-2,333,34,28,18062,32
2023-06-03,21:46:59,21,13068,4880,13761,-2,313,33,23,17798,27
2023-06-03,21:56:59,21,13068,4880,13607,-2,277,33,19,17468,22
2023-06-03,22:06:59,21,13123,4880,13607,-2,221,34,13,16885,16
2023-06-03,22:16:59,21,13123,4880,13277,-2,186,33,7,15488,10
2023-06-03,22:26:59,21,13123,4880,12639,-2,154,33,3,12738,5
2023-06-03,22:36:59,21,13167,5063,6776,-2,33,34,2,5588,3
2023-06-03,22:46:59,21,13167,5246,803,-2,-1,34,0,539,0
2023-06-03,22:56:59,21,13167,5246,110,29,-1,33,0,55,0
2023-06-03,23:06:59,21,12903,5185,55,352,-2,33,0,0,0
2023-06-03,23:16:59,21,12903,5185,0,391,-2,33,0,0,0
2023-06-03,23:26:59,21,12903,5185,0,391,-2,34,0,0,0
2023-06-03,23:36:59,21,12903,5185,0,391,-2,33,0,0,0
2023-06-03,23:46:59,21,12903,5185,0,391,-2,33,0,0,0
2023-06-03,23:56:59,21,12903,5185,0,391,-2,33,0,0,0
2023-06-04,00:06:59,21,12958,5185,0,341,-2,33,0,0,0
2023-06-04,00:16:59,21,13013,5185,0,224,-2,34,0,0,0
2023-06-04,00:26:59,21,13013,5185,0,224,-2,34,0,0,0
2023-06-04,00:36:59,21,13013,5185,0,224,-2,34,0,0,0
2023-06-04,00:46:59,21,13013,5185,0,224,-2,33,0,0,0
2023-06-04,00:56:59,21,12903,4880,0,225,243,34,0,0,0
2023-06-04,01:06:59,21,12848,4819,0,226,307,35,0,0,0
2023-06-04,01:16:59,21,12848,4819,0,226,426,33,0,0,0
2023-06-04,01:26:59,21,12848,4819,0,226,410,34,0,0,0
2023-06-04,01:36:59,21,12793,4819,0,227,605,34,0,0,0
2023-06-04,01:46:59,21,12793,4819,0,228,654,33,0,0,0
2023-06-04,01:56:59,21,12793,4819,0,227,553,35,0,0,0
2023-06-04,02:06:59,21,12793,4819,0,226,465,34,0,0,0
2023-06-04,02:16:59,21,12903,4819,0,146,369,33,0,0,0
2023-06-04,02:26:59,21,13068,4880,0,-2,123,34,0,0,0
2023-06-04,02:36:59,21,13068,4880,0,-2,186,33,0,0,0
2023-06-04,02:46:59,21,13013,4880,0,-2,320,33,0,0,0
2023-06-04,02:56:59,21,13013,4880,0,-2,402,34,0,0,0
2023-06-04,03:06:59,21,13013,4819,0,-2,395,33,0,0,0
2023-06-04,03:16:59,21,13013,4880,0,-2,307,33,0,0,0
2023-06-04,03:26:59,21,13013,4880,0,-2,309,34,0,0,0
2023-06-04,03:36:59,21,13013,4880,0,-2,310,33,0,0,1
2023-06-04,03:46:59,21,13013,4880,55,-2,311,33,0,0,0
2023-06-04,03:56:59,21,13013,4880,55,-2,313,34,0,0,0
2023-06-04,04:06:59,21,13013,4880,55,-2,313,34,0,0,0
2023-06-04,04:16:59,21,13013,4880,55,-2,314,34,0,0,0
2023-06-04,04:26:59,21,13013,4880,55,-2,314,35,0,0,0
2023-06-04,04:36:59,21,13013,4880,55,-2,315,34,0,0,0
2023-06-04,04:46:59,21,12958,4880,55,-2,315,33,0,0,0
2023-06-04,04:56:59,21,12958,4880,55,-2,315,34,0,0,0
2023-06-04,05:06:59,21,12958,4880,55,-2,315,33,0,0,0
2023-06-04,05:16:59,21,12958,4880,55,-2,315,34,0,0,1
2023-06-04,05:26:59,21,12958,4880,55,-2,315,33,0,0,0
2023-06-04,05:36:59,21,12958,4880,55,-2,312,34,0,0,0
2023-06-04,05:46:59,21,12958,4880,55,-2,318,34,0,0,0
2023-06-04,05:56:59,21,12958,4880,55,-2,318,34,0,0,0
2023-06-04,06:06:59,21,12958,4880,55,-2,317,34,0,0,0
2023-06-04,06:16:59,21,12958,4880,0,-2,313,34,0,0,0
2023-06-04,06:26:59,21,12958,4880,0,-2,280,33,0,0,0
2023-06-04,06:36:59,21,12793,4880,0,133,293,34,1,0,2
2023-06-04,06:46:59,21,12738,4880,0,229,261,34,0,0,0
2023-06-04,06:56:59,21,12738,4880,0,229,217,33,0,0,0
2023-06-04,07:06:59,21,12738,4880,0,229,189,34,0,0,1
2023-06-04,07:16:59,21,12793,5063,0,228,62,33,0,0,0
2023-06-04,07:26:59,21,12793,5185,0,228,-2,35,0,0,0
2023-06-04,07:36:59,21,12793,5185,0,228,-2,33,0,0,0
2023-06-04,07:46:59,21,12793,5185,0,228,-2,33,0,0,0
2023-06-04,07:56:59,21,12793,5185,0,228,-2,34,0,0,0
2023-06-04,08:06:59,21,12793,5185,0,228,-2,33,0,0,0
2023-06-04,08:16:59,21,12793,5185,0,228,-2,34,0,0,0
2023-06-04,08:26:59,21,12793,5185,0,228,-2,35,0,0,0
2023-06-04,08:36:59,21,12793,5185,0,228,-2,34,0,0,0
2023-06-04,08:46:59,21,12793,5185,0,228,-2,33,0,0,0
2023-06-04,08:56:59,21,12793,5185,0,228,-2,34,0,0,0
2023-06-04,09:06:59,21,12793,5185,0,228,-2,34,0,0,0
2023-06-04,09:16:59,21,12738,5185,0,229,-2,33,0,0,0
2023-06-04,09:26:59,21,12738,5185,0,229,-2,34,0,0,0
2023-06-04,09:36:59,21,12738,5185,0,229,-2,34,0,0,1
2023-06-04,09:46:59,21,12738,5185,0,229,-2,35,0,0,0
2023-06-04,09:56:59,21,12738,5185,0,229,-2,35,0,0,0
2023-06-04,10:06:59,21,12738,5124,0,229,-2,34,0,0,0
2023-06-04,10:16:59,21,12738,5124,0,229,-2,35,0,0,0
2023-06-04,10:26:59,21,12738,5124,0,229,-2,33,0,0,0
2023-06-04,10:36:59,21,12738,5124,110,229,-2,33,0,55,0
2023-06-04,10:46:59,21,12738,5124,1133,229,-2,34,0,803,0
2023-06-04,10:56:59,21,12738,5124,8547,198,-2,35,3,8118,3
2023-06-04,11:06:59,21,12958,5185,12958,-2,-2,36,4,14300,5
2023-06-04,11:16:59,21,12958,5185,15158,-3,-1,36,6,16775,10
2023-06-04,11:26:59,21,12958,5185,14784,-3,-2,35,11,17798,16
2023-06-04,11:36:59,21,12958,5185,13552,-2,-1,36,18,18337,21
2023-06-04,11:46:59,21,13013,5185,14355,-3,-2,36,51,19998,59
2023-06-04,11:56:59,21,13068,5185,14729,-3,-2,36,88,20427,94
2023-06-04,12:06:59,21,13068,5185,15004,-2,-2,36,115,20702,129
2023-06-04,12:16:59,21,13123,5185,15158,-3,-2,36,149,20856,169
2023-06-04,12:26:59,21,13167,5185,15323,-3,-1,36,194,20966,211
2023-06-04,12:36:59,21,13222,5185,15697,-3,-2,35,235,21076,267
2023-06-04,12:46:59,21,13277,5185,15587,-3,-2,35,309,21131,340
2023-06-04,12:56:59,21,13277,5002,15543,-3,155,36,371,21186,396
2023-06-04,13:06:59,21,13277,4880,15433,-3,241,36,422,21186,447
2023-06-04,13:16:59,21,13332,4880,15697,-3,241,34,459,21186,497
2023-06-04,13:26:59,21,13387,4880,15543,-3,231,33,511,21131,547
2023-06-04,13:36:59,21,13442,4880,15642,-3,223,35,551,21131,596
2023-06-04,13:46:59,21,13497,5063,15697,-3,84,33,597,21131,642
2023-06-04,13:56:59,21,13552,5124,15642,-3,61,34,644,21076,687
2023-06-04,14:06:59,21,13497,4880,15752,-2,191,34,673,21076,732
2023-06-04,14:16:59,21,13552,4880,15488,-2,193,34,733,21021,775
2023-06-04,14:26:59,21,13607,4880,15642,-2,186,34,762,21076,815
2023-06-04,14:36:59,21,13607,4880,15543,-2,188,35,796,20911,856
2023-06-04,14:46:59,21,13651,4880,15642,-3,195,33,819,20911,893
2023-06-04,14:56:59,21,13706,4880,15587,-3,195,34,869,20856,929
2023-06-04,15:06:59,21,13761,4880,15697,-3,189,34,888,20856,963
2023-06-04,15:16:59,21,13761,4880,15697,-3,190,34,917,20801,995
2023-06-04,15:26:59,21,13761,4880,15862,-3,196,34,927,20801,1022
2023-06-04,15:36:59,21,13761,4880,15752,-3,192,34,952,20757,1050
2023-06-04,15:46:59,21,13816,4880,15543,-2,188,33,999,20757,1077
2023-06-04,15:56:59,21,13816,4880,15587,-3,191,33,1017,20647,1101
2023-06-04,16:06:59,21,13871,4880,15697,-2,191,35,1044,20801,1120
2023-06-04,16:16:59,21,13926,4880,15807,-3,190,35,1080,20911,1135
2023-06-04,16:26:59,21,13926,4880,15752,-2,190,35,1082,20801,1148
2023-06-04,16:36:59,21,13926,4880,15642,-3,188,34,1109,20801,1160
2023-06-04,16:46:59,21,13926,4880,15543,-3,192,35,1093,20702,1172
2023-06-04,16:56:59,21,13981,4880,15862,-3,190,33,1086,20757,1179
2023-06-04,17:06:59,21,14036,4880,17094,-2,189,34,1006,20757,1184
2023-06-04,17:16:59,21,14036,4880,18546,-2,190,34,807,20757,1189
2023-06-04,17:26:59,21,14036,4880,19085,-3,191,35,652,20647,1191
2023-06-04,17:36:59,21,14091,4880,19404,-2,186,35,545,20647,1189
2023-06-04,17:46:59,21,14190,4880,19844,-2,185,35,412,20702,1184
2023-06-04,17:56:59,21,14190,4880,20163,-3,192,35,259,20702,1179
2023-06-04,18:06:59,21,14135,4880,20273,-2,184,36,178,20647,1172
2023-06-04,18:16:59,21,14135,4880,20273,-2,190,36,161,20647,1166
2023-06-04,18:26:59,21,14190,4880,20372,-3,184,36,141,20702,1152
2023-06-04,18:36:59,21,14245,4880,20482,-2,194,36,132,20757,1139
2023-06-04,18:46:59,21,14245,4880,20427,-2,178,35,122,20702,1125
2023-06-04,18:56:59,21,14245,4880,20482,-2,195,36,119,20757,1106
2023-06-04,19:06:59,21,14245,4880,20427,-3,186,35,120,20702,1083
2023-06-04,19:16:59,21,14245,4880,20427,-2,193,36,122,20702,1059
2023-06-04,19:26:59,21,14245,4880,20427,-2,188,35,119,20757,1033
2023-06-04,19:36:59,21,14245,4880,20537,-3,180,35,116,20856,1007
2023-06-04,19:46:59,21,14245,4880,20537,-2,184,35,116,20801,976
2023-06-04,19:56:59,21,14245,4880,20592,-3,194,36,115,20911,941
2023-06-04,20:06:59,21,14245,4880,20592,-3,181,35,117,20911,903
2023-06-04,20:16:59,21,14245,4880,20537,-2,189,35,120,20801,864
2023-06-04,20:26:59,21,14245,4880,20427,-3,191,35,119,20757,820
2023-06-04,20:36:59,21,14245,4880,20482,-3,191,35,116,20801,771
2023-06-04,20:46:59,21,14245,4880,20537,-3,188,35,119,20856,720
2023-06-04,20:56:59,21,14245,4880,20592,-3,188,35,121,20966,666
2023-06-04,21:06:59,21,14135,4880,18282,-3,189,35,94,20801,327
2023-06-04,21:16:59,21,13497,4880,14465,-2,182,34,41,19734,43
2023-06-04,21:26:59,21,13222,4880,13926,-2,189,33,35,18491,37
2023-06-04,21:36:59,21,13123,4880,13871,-2,187,34,30,18337,32
2023-06-04,21:46:59,21,13123,4880,13816,-2,190,33,24,18117,27
2023-06-04,21:56:59,21,13068,4880,13651,-2,190,34,20,17798,22
2023-06-04,22:06:59,21,13068,4880,13552,-2,187,35,14,17149,16
2023-06-04,22:16:59,21,13068,4880,13277,-2,187,34,7,15752,10
2023-06-04,22:26:59,21,13068,4880,12738,-2,184,33,3,12958,5
2023-06-04,22:36:59,21,13068,4880,6611,-2,189,34,2,5434,3
2023-06-04,22:46:59,21,13013,4880,803,55,162,33,0,539,0
2023-06-04,22:56:59,21,12903,4941,110,226,236,34,0,55,0
2023-06-04,23:06:59,21,12903,4880,0,225,290,33,0,0,0
2023-06-04,23:16:59,21,12903,4880,0,225,290,34,0,0,0
2023-06-04,23:26:59,21,12903,4880,0,225,291,33,0,0,0
2023-06-04,23:36:59,21,12903,4880,0,225,293,35,0,0,0
2023-06-04,23:46:59,21,12903,4880,0,225,293,33,0,0,1
2023-06-04,23:56:59,21,12903,4880,0,225,294,33,0,0,0
2023-06-05,00:06:59,21,12903,4880,0,225,295,34,0,0,0
2023-06-05,00:16:59,21,12903,4880,0,225,295,34,0,0,0
2023-06-05,00:26:59,21,12903,4880,0,225,295,34,0,0,0
2023-06-05,00:36:59,21,12903,4880,0,225,296,34,0,0,0
2023-06-05,00:46:59,21,12903,4880,0,225,296,34,0,0,0
2023-06-05,00:56:59,21,12903,4880,0,225,297,34,0,0,0
2023-06-05,01:06:59,21,12903,4880,0,226,298,34,0,0,0
2023-06-05,01:16:59,21,12848,4880,0,226,298,33,0,0,0
2023-06-05,01:26:59,21,12848,4880,0,226,298,34,0,0,0
2023-06-05,01:36:59,21,12958,4880,0,61,299,34,0,0,0
2023-06-05,01:46:59,21,13013,4880,0,-2,299,34,0,0,0
2023-06-05,01:56:59,21,13013,4880,0,-2,299,33,0,0,1
2023-06-05,02:06:59,21,13013,4880,0,-2,299,34,0,0,0
2023-06-05,02:16:59,21,13013,4880,0,-2,298,34,0,0,0
2023-06-05,02:26:59,21,13013,4880,0,-2,296,33,0,0,0
2023-06-05,02:36:59,21,13013,4880,0,-3,285,34,0,0,0
2023-06-05,02:46:59,21,13068,4880,0,-3,250,34,0,0,0
2023-06-05,02:56:59,21,13068,4880,0,-2,217,34,0,0,0
2023-06-05,03:06:59,21,13068,4880,0,-2,191,34,0,0,0
2023-06-05,03:16:59,21,13068,4880,0,-2,167,34,0,0,1
2023-06-05,03:26:59,21,13068,4880,0,-3,149,34,0,0,0
2023-06-05,03:36:59,21,13068,4880,0,-2,133,33,0,0,0
2023-06-05,03:46:59,21,13068,4880,0,-2,120,34,0,0,0
2023-06-05,03:56:59,21,13123,4880,0,-2,53,34,0,0,0
2023-06-05,04:06:59,21,13123,4880,0,-2,48,34,0,0,0
2023-06-05,04:16:59,21,13123,4880,0,-2,42,34,0,0,0
2023-06-05,04:26:59,21,13123,4880,0,-2,41,34,0,0,0
2023-06-05,04:36:59,21,13123,4880,0,-2,39,34,0,0,0
2023-06-05,04:46:59,21,13123,4880,0,-2,33,34,0,0,0
2023-06-05,04:56:59,21,13123,4880,0,-2,34,34,0,0,0
2023-06-05,05:06:59,21,13123,4880,0,-2,32,34,0,0,0
2023-06-05,05:16:59,21,13123,5002,0,-2,15,33,0,0,0
2023-06-05,05:26:59,21,13068,5063,0,-2,114,33,0,0,0
2023-06-05,05:36:59,21,13013,4880,0,-2,298,33,0,0,0
2023-06-05,05:46:59,21,13013,4880,0,-2,280,33,0,0,0
2023-06-05,05:56:59,21,13013,4880,0,-2,278,34,0,0,0
2023-06-05,06:06:59,21,13013,4880,0,-2,274,33,0,0,0
2023-06-05,06:16:59,21,13013,4880,0,-2,268,33,0,0,0
2023-06-05,06:26:59,21,13013,4880,0,-2,253,34,0,0,0
2023-06-05,06:36:59,21,13013,4880,0,-2,237,35,0,0,0
2023-06-05,06:46:59,21,13013,4880,0,-2,217,33,0,0,0
2023-06-05,06:56:59,21,13013,4941,0,44,167,33,0,0,0
2023-06-05,07:06:59,21,12903,5124,0,227,13,33,0,0,0
2023-06-05,07:16:59,21,12793,4880,0,228,222,34,0,0,0
2023-06-05,07:26:59,21,12793,4880,0,228,225,34,0,0,0
2023-06-05,07:36:59,21,12793,4880,0,228,226,33,0,0,0
2023-06-05,07:46:59,21,12793,4880,0,228,228,33,0,0,0
2023-06-05,07:56:59,21,12738,4880,0,228,230,35,0,0,0
2023-06-05,08:06:59,21,12738,4880,0,229,230,33,0,0,0
2023-06-05,08:16:59,21,12738,4880,0,229,231,34,0,0,0
2023-06-05,08:26:59,21,12683,4880,55,352,231,34,0,55,0
2023-06-05,08:36:59,21,12639,4880,55,400,208,34,0,55,0
2023-06-05,08:46:59,21,12639,4880,55,400,209,34,0,55,0
2023-06-05,08:56:59,21,12584,4880,55,401,210,34,0,55,0
2023-06-05,09:06:59,21,12584,4880,55,401,211,34,0,55,1
2023-06-05,09:16:59,21,12584,4880,55,401,211,34,0,0,0
2023-06-05,09:26:59,21,12584,4880,55,401,212,34,0,0,1
2023-06-05,09:36:59,21,12584,4880,55,401,213,34,0,0,0
2023-06-05,09:46:59,21,12584,4880,55,401,213,33,0,0,0
2023-06-05,09:56:59,21,12584,4880,55,403,213,33,0,0,0
2023-06-05,10:06:59,21,12584,4880,55,403,214,34,0,0,0
2023-06-05,10:16:59,21,12529,4880,55,403,214,33,0,0,0
2023-06-05,10:26:59,21,12529,4880,55,403,214,34,0,55,0
2023-06-05,10:36:59,21,12529,4880,220,403,214,34,0,165,0
2023-06-05,10:46:59,21,12529,4880,1133,404,214,33,0,803,1
2023-06-05,10:56:59,21,12529,4880,7744,404,214,35,3,7260,3
2023-06-05,11:06:59,21,12738,4880,12639,102,217,36,4,13926,5
2023-06-05,11:16:59,21,12848,4880,13123,-2,219,35,8,16610,10
2023-06-05,11:26:59,21,12848,4880,13387,-2,219,36,14,18007,17
2023-06-05,11:36:59,21,12958,5124,13651,-3,13,36,20,18711,23
2023-06-05,11:46:59,21,13013,5185,14465,-2,-2,36,55,20328,63
2023-06-05,11:56:59,21,13013,5185,15059,-3,-2,36,93,20801,100
2023-06-05,12:06:59,21,13068,5185,15323,-3,-2,36,122,21076,137
2023-06-05,12:16:59,21,13123,5185,15433,-3,-2,36,154,21285,170
2023-06-05,12:26:59,21,13167,5185,15587,-3,-2,36,193,21450,208
2023-06-05,12:36:59,21,13222,5185,15752,-3,-2,35,236,21450,261
2023-06-05,12:46:59,21,13277,5185,15752,-3,-1,36,299,21395,327
2023-06-05,12:56:59,21,13332,5185,15862,-3,-2,35,356,21395,382
2023-06-05,13:06:59,21,13387,5185,15697,-3,-2,35,413,21395,438
2023-06-05,13:16:59,21,13387,5185,15917,-2,-2,35,439,21340,466
2023-06-05,13:26:59,21,13442,5185,15752,-3,-1,35,473,21450,518
2023-06-05,13:36:59,21,13442,5185,15972,-2,-2,36,517,21395,577
2023-06-05,13:46:59,21,13497,5246,16181,-3,-1,35,557,21340,599
2023-06-05,13:56:59,21,13552,5246,15917,-3,-1,36,632,21395,677
2023-06-05,14:06:59,21,13552,5246,15862,-3,-2,35,667,21340,713
2023-06-05,14:16:59,21,13552,5246,16126,-3,-2,35,683,21285,753
